MERCHANT_ID,INDUSTRY,COUNTRY,BUSINESS_SIZE,FIRST_CHARGE_DATE,TOTAL_VOLUME_LTM,SUBSCRIPTION_VOLUME_LTM,CHECKOUT_VOLUME_LTM,PAYMENT_LINK_VOLUME_LTM,DAILY_VOL_STDDEV,ACTIVE_DAYS_COUNT,IS_EXISTING_SUBSCRIBER,IS_LOW_VOLUME,IS_CHURNED,IS_SUITABLE_MERCHANT,SCORE_FREQUENCY,SCORE_PRICING_CONSISTENCY,SCORE_PRODUCT_FIT,SCORE_INDUSTRY,SCORE_MATURITY,SCORE_SIZE,TOTAL_PROPENSITY_SCORE,OUTREACH_SEGMENT
86e72a80,Ticketing & events,ES,small,2039-08-27 00:00:00.000,1769121,0,0,213293,8797.24033971,121,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
5422a1f6,Charity,US,small,2041-02-23 00:00:00.000,3566500,0,0,247500,40268.280992785,80,false,false,false,true,1,1,1,0,1,0,4,Tier 2: Moderate Propensity (Score 4)
4cea6ef9,"Religion, politics & other memberships",US,small,2039-12-12 00:00:00.000,1530700,0,0,0,17799.192748396,118,false,false,false,true,1,1,0,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
9a077c6e,Business services,US,small,2040-12-12 00:00:00.000,2890850,0,2425450,0,60408.83762903,57,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
e48b1ba8,"Religion, politics & other memberships",US,small,2032-10-16 00:00:00.000,5985100,0,0,0,69754.012755507,75,false,false,false,true,1,1,0,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
8d7be4c5,"Religion, politics & other memberships",US,small,2036-08-04 00:00:00.000,3349200,0,0,0,22231.229460192,176,false,false,false,true,1,1,0,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
377e9e9e,Digital goods,US,small,2041-11-07 00:00:00.000,415584,0,0,415584,13384.365771529,122,false,false,false,true,1,1,1,0,1,0,4,Tier 2: Moderate Propensity (Score 4)
42f96a3e,"Religion, politics & other memberships",GB,small,2036-03-17 00:00:00.000,2783920,0,2783920,0,7116.622647333,376,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
cb012244,Business services,US,medium,2037-03-28 00:00:00.000,7079251,0,0,0,115172.964021745,109,false,false,false,true,1,0,0,1,1,1,4,Tier 2: Moderate Propensity (Score 4)
71a6b1ac,Leisure,US,small,2040-02-25 00:00:00.000,4180900,0,0,0,9100.740695092,313,false,false,false,true,1,1,0,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
5cce097b,Rentals,DE,small,2041-08-09 00:00:00.000,448020,0,448020,0,3652.877392588,54,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
1bce37e9,"Religion, politics & other memberships",US,small,2041-11-09 00:00:00.000,9151600,0,0,8101900,238640.268968766,33,false,false,false,true,0,1,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
4.57E+36,Leisure,FR,small,2041-06-22 00:00:00.000,2495394,0,2495394,0,8605.78444624,230,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
82432ae8,Education,US,small,2034-03-06 00:00:00.000,20935400,0,0,0,156032.044974802,311,false,false,false,true,1,1,0,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
d1a9c8d7,Business services,CZ,small,2041-05-20 00:00:00.000,304493,0,304493,0,3874.509725746,51,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
0afd24a7,Business services,US,small,2041-10-05 00:00:00.000,265000,0,0,265000,6741.018611745,44,false,false,false,true,0,1,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
8b15bc0d,Charity,US,small,2036-09-16 00:00:00.000,3560500,0,640000,0,20521.695289199,204,false,false,false,true,1,1,1,0,1,0,4,Tier 2: Moderate Propensity (Score 4)
ab890044,Software,US,large,2038-10-31 00:00:00.000,526180900,0,0,0,3186386.55342434,311,false,false,false,true,1,0,0,1,1,1,4,Tier 2: Moderate Propensity (Score 4)
2a2baccf,Leisure,GB,small,2036-09-08 00:00:00.000,64625550,0,61849,0,72487.219819215,418,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
d9609429,Software,CY,small,2041-11-23 00:00:00.000,22064162,0,0,2636471,226025.011113113,186,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
11e2fd38,Software,US,small,2039-08-24 00:00:00.000,3289000,0,3289000,0,102681.216326234,39,false,false,false,true,0,1,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
ca012f14,Software,HU,small,2041-06-18 00:00:00.000,339070,0,339070,0,5873.629622917,52,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
b227ee68,Software,GB,small,2041-10-27 00:00:00.000,1737990,0,0,1737990,13634.720461662,178,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
dd2276aa,Ticketing & events,AT,small,2040-04-08 00:00:00.000,2823877,0,2823877,0,34014.074914208,127,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
3f1162ee,"Religion, politics & other memberships",US,small,2040-02-22 00:00:00.000,886500,0,0,100,50224.452094924,18,false,false,false,true,0,1,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
616fed3a,Charity,US,small,2037-10-02 00:00:00.000,1602000,0,232500,0,15165.762456177,76,false,false,false,true,1,1,1,0,1,0,4,Tier 2: Moderate Propensity (Score 4)
fab175f6,"Religion, politics & other memberships",US,small,2041-04-24 00:00:00.000,1221000,0,0,0,37241.175478893,63,false,false,false,true,1,1,0,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
5ef2774c,Education,IE,medium,2041-09-02 00:00:00.000,2952325,0,0,0,20310.114042845,226,false,false,false,true,1,0,0,1,1,1,4,Tier 2: Moderate Propensity (Score 4)
39173197,Education,IN,small,2041-05-07 00:00:00.000,1138068,0,0,249664,30866.818591534,104,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
9f0f88ee,Education,ES,small,2041-04-27 00:00:00.000,248628,0,0,16900,4256.725445849,86,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
5147db66,Education,ES,small,2041-04-13 00:00:00.000,169690,0,114,0,4831.554489531,60,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
47c8b8ad,Ticketing & events,US,small,2040-05-14 00:00:00.000,5029000,0,0,0,76979.010413112,178,false,false,false,true,1,1,0,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
7e953200,"Religion, politics & other memberships",US,small,2041-06-12 00:00:00.000,125000,0,0,125000,20412.414523193,4,false,false,false,true,0,1,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
a5be8120,Software,GB,small,2035-11-10 00:00:00.000,2254137,0,2254137,0,25127.449144305,254,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
33ac84b0,Business services,GB,small,2041-10-21 00:00:00.000,23050000,0,0,23050000,367780.36116965,39,false,false,false,true,0,1,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
3665ad28,Others,US,medium,2039-08-26 00:00:00.000,1807000,0,0,0,48762.197941151,56,false,false,false,true,1,1,0,0,1,1,4,Tier 2: Moderate Propensity (Score 4)
41fbd19f,Business services,DE,small,2040-05-12 00:00:00.000,1315122,0,1163393,0,11011.553821318,192,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
b8669283,Software,GB,small,2040-07-18 00:00:00.000,120579000,0,0,0,336871.665817338,418,false,false,false,true,1,1,0,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
5bfe31fc,Software,US,small,2041-02-03 00:00:00.000,355000,0,355000,0,13102.330045896,20,false,false,false,true,0,1,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
c939a25f,Ticketing & events,CA,small,2038-06-21 00:00:00.000,331983881,0,330106942,0,2956852.7334399,191,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
5a5ac25d,Leisure,GB,small,2041-07-07 00:00:00.000,1681264,0,306068,0,4703.335057515,323,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
887cfa66,Others,US,small,2039-06-10 00:00:00.000,705000,0,705000,0,10943.558820758,93,false,false,false,true,1,1,1,0,1,0,4,Tier 2: Moderate Propensity (Score 4)
15a9b758,Business services,JP,small,2040-01-22 00:00:00.000,2602808,0,0,1219416,21181.479176409,108,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
7af41345,Education,GB,small,2039-11-22 00:00:00.000,17976307,0,17976307,0,42437.371207042,331,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
fda92f3b,Business services,US,small,2035-12-18 00:00:00.000,1287900,0,0,0,56394.196194349,60,false,false,false,true,1,1,0,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
14b5972a,Rentals,US,medium,2038-10-11 00:00:00.000,15276275,0,0,0,31138.185669321,296,false,false,false,true,1,0,0,1,1,1,4,Tier 2: Moderate Propensity (Score 4)
17a77a38,"Religion, politics & other memberships",GB,small,2038-11-20 00:00:00.000,10183564,0,10183564,0,210500.050851775,87,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
6019d7b8,Leisure,FR,medium,2038-02-22 00:00:00.000,4316159,0,0,0,13635.274806575,306,false,false,false,true,1,0,0,1,1,1,4,Tier 2: Moderate Propensity (Score 4)
872773d8,Business services,US,small,2039-01-23 00:00:00.000,1102400,0,0,1102400,779373.094223813,2,false,false,false,true,0,1,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
2ae11863,Software,IE,small,2040-10-15 00:00:00.000,390994,0,390994,0,3846.986503095,209,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
f650f8e8,Software,DE,small,2040-11-11 00:00:00.000,108952,0,106362,0,3870.079910451,54,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
b8abb4f7,Education,MX,small,2040-06-19 00:00:00.000,8065984,0,1967662,6098322,45652.881703137,132,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
8545be13,Software,IN,small,2040-10-10 00:00:00.000,1207100,0,0,0,9237.148436243,159,false,false,false,true,1,1,0,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
3b3191e1,Business services,IN,small,2041-08-10 00:00:00.000,350000,0,0,60000,55752.428945592,7,false,false,false,true,0,1,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
1cea7c44,Personal services,US,small,2040-05-28 00:00:00.000,3235300,0,0,22700,25116.859149943,128,false,false,false,true,1,1,1,0,1,0,4,Tier 2: Moderate Propensity (Score 4)
c68cee71,Education,ES,small,2041-03-01 00:00:00.000,28531390,0,15107906,0,61368.929984523,321,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
fe25cf9f,Ticketing & events,DE,small,2037-12-21 00:00:00.000,3382050,0,3192879,0,16184.213144047,181,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
6d32230a,Business services,US,small,2040-09-29 00:00:00.000,1786500,0,0,0,29238.642686761,165,false,false,false,true,1,1,0,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
6d9a1dd6,Business services,US,small,2041-08-03 00:00:00.000,332500,0,18000,0,61581.247145539,7,false,false,false,true,0,1,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
19ccdcbe,Education,US,small,2039-09-26 00:00:00.000,3779593,0,3779593,0,11645.819900224,239,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
40a57bf9,Education,GB,small,2038-06-04 00:00:00.000,13662634,0,13556158,106476,113605.386731764,240,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
7ac5d89a,Travel & lodging,CA,medium,2040-10-13 00:00:00.000,5466713,0,52938,0,43942.845782273,182,false,false,false,true,1,0,1,0,1,1,4,Tier 2: Moderate Propensity (Score 4)
4b89e241,Software,IT,small,2039-12-04 00:00:00.000,2394844,0,2394844,0,19247.869811333,178,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
8dba2cbe,Automotive parts and repair/service shops,GB,medium,2041-02-02 00:00:00.000,383023919,0,0,15096616,967791.405787086,286,false,false,false,true,1,0,1,0,1,1,4,Tier 2: Moderate Propensity (Score 4)
576012dd,Business services,US,small,2041-12-02 00:00:00.000,329900,0,0,329900,46685.243921393,5,false,false,false,true,0,1,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
ca59abed,"Religion, politics & other memberships",US,small,2037-12-11 00:00:00.000,5297900,0,0,0,68934.643796967,72,false,false,false,true,1,1,0,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
11e5b699,Education,GB,small,2037-03-02 00:00:00.000,1209715,0,1209715,0,8535.276423426,177,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
6441cb53,Ticketing & events,NO,small,2041-04-30 00:00:00.000,13074223,0,13051858,0,93893.578165924,153,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
d9378f63,Leisure,SE,small,2038-10-16 00:00:00.000,1453047,0,986026,0,31272.040619025,87,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
d502c62c,Business services,JP,small,2041-12-13 00:00:00.000,2802838,0,2769004,33834,114691.418818195,57,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
e47cf334,Software,US,small,2041-07-06 00:00:00.000,1313000,0,0,307500,94638.322512141,14,false,false,false,true,0,1,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
96fa5734,Education,AU,small,2036-12-09 00:00:00.000,595100,0,0,0,15067.206793277,57,false,false,false,true,1,1,0,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
11a9f56c,Education,US,small,2036-08-01 00:00:00.000,14222600,0,0,0,62226.009246098,303,false,false,false,true,1,1,0,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
956d0652,Specialty retail,HK,medium,2041-05-23 00:00:00.000,127215093,0,127215093,0,403845.635862282,272,false,false,false,true,1,0,1,0,1,1,4,Tier 2: Moderate Propensity (Score 4)
8502551c,Education,CH,small,2038-01-15 00:00:00.000,2971682,0,2971682,0,23818.767426278,112,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
74785b80,Business services,US,small,2041-07-29 00:00:00.000,113800,0,0,2700,76650.375080622,2,false,false,false,true,0,1,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
0c6694f2,Leisure,US,small,2039-12-31 00:00:00.000,926100,0,0,0,5508.568304028,158,false,false,false,true,1,1,0,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
4997251b,"Religion, politics & other memberships",US,small,2039-02-03 00:00:00.000,1017500,0,0,1017500,46325.507353713,19,false,false,false,true,0,1,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
f57756d9,Software,GB,medium,2041-06-23 00:00:00.000,1847988,0,0,626,95566.216410998,33,false,false,false,true,0,0,1,1,1,1,4,Tier 2: Moderate Propensity (Score 4)
06e741e8,Ticketing & events,US,small,2041-07-27 00:00:00.000,3413635,0,0,44900,69508.303753624,53,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
02942ee1,Business services,US,small,2039-10-15 00:00:00.000,30682500,0,0,0,140283.205123605,161,false,false,false,true,1,1,0,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
6b2821e8,Education,CA,medium,2035-09-05 00:00:00.000,2049754,0,0,0,44977.577439716,63,false,false,false,true,1,0,0,1,1,1,4,Tier 2: Moderate Propensity (Score 4)
f7916fea,Software,DE,small,2037-02-18 00:00:00.000,199400,0,0,160000,81002.242767304,3,false,false,false,true,0,1,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
b98c1079,Software,US,small,2032-10-12 00:00:00.000,10013200,0,0,0,69327.890822068,293,false,false,false,true,1,1,0,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
af48767c,Business services,US,small,2041-06-08 00:00:00.000,124000,0,0,19000,8000,4,false,false,false,true,0,1,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
ea2bff68,Software,US,small,2034-10-27 00:00:00.000,15390800,0,15390800,0,378894.127122744,43,false,false,false,true,0,1,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
a68fb867,Business services,US,small,2038-03-26 00:00:00.000,7732358,0,0,2173926,150262.636606267,103,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
bbd6b212,Education,CH,small,2041-12-10 00:00:00.000,4656084,0,4656084,0,74832.996886825,51,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
962ff96b,Business services,IN,small,2040-03-29 00:00:00.000,734516,0,0,388900,5211.913362235,76,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
917f4e64,Business services,GB,small,2037-11-24 00:00:00.000,146786231,0,146786231,0,423410.316769767,310,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
a772fcba,Software,CZ,small,2040-03-19 00:00:00.000,12364702,0,12364702,0,131369.964600145,184,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
5d03e714,Education,US,medium,2032-02-13 00:00:00.000,654260161,0,0,0,4372377.92895732,416,false,false,false,true,1,0,0,1,1,1,4,Tier 2: Moderate Propensity (Score 4)
cdc89a97,Leisure,FR,small,2039-10-19 00:00:00.000,18832554,0,0,1017331,72885.368779818,281,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
8d6a2088,Business services,US,small,2039-10-21 00:00:00.000,3103441,0,0,32000,15746.93108016,152,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
b9a9b364,Education,US,small,2041-10-01 00:00:00.000,816100,0,496900,0,65796.121972854,6,false,false,false,true,0,1,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
11d9084a,Others,FR,large,2041-03-24 00:00:00.000,166465,0,166465,0,399.87507602,261,false,false,false,true,1,0,1,0,1,1,4,Tier 2: Moderate Propensity (Score 4)
d17cbee2,"Medical services, drugs, testing labs & equipment medium",US,small,2040-06-28 00:00:00.000,82153000,0,82153000,0,517333.366706382,302,false,false,false,true,1,1,1,0,1,0,4,Tier 2: Moderate Propensity (Score 4)
73502275,Leisure,IT,small,2040-05-13 00:00:00.000,9689062,0,7424505,0,16988.025296123,414,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
63ed3e2d,Business services,US,small,2039-03-14 00:00:00.000,29319671,0,53099,0,81943.167378403,391,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
fafeecf3,Business services,US,small,2041-09-07 00:00:00.000,546200,0,112000,69500,10947.590276803,42,false,false,false,true,0,1,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
da0ba312,Software,US,small,2039-08-13 00:00:00.000,120000,0,0,70000,12872.152411011,13,false,false,false,true,0,1,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
ad9679c4,Education,GB,medium,2038-04-03 00:00:00.000,3387709,0,0,0,12292.780972318,183,false,false,false,true,1,0,0,1,1,1,4,Tier 2: Moderate Propensity (Score 4)
ec2f5b37,Education,US,small,2034-12-15 00:00:00.000,8561000,0,0,0,150459.716323212,98,false,false,false,true,1,1,0,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
856ed31c,Ticketing & events,FR,small,2039-04-05 00:00:00.000,29672625,0,29672625,0,92609.192044283,324,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
105d7b76,Others,US,small,2039-09-13 00:00:00.000,206000,0,206000,0,1178.366937671,119,false,false,false,true,1,1,1,0,1,0,4,Tier 2: Moderate Propensity (Score 4)
1f138c3c,Education,FR,small,2041-04-14 00:00:00.000,1903513,0,1903513,0,21238.450388174,55,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
e4170dc6,Business services,US,small,2041-07-08 00:00:00.000,202600,0,202600,0,12683.021884301,17,false,false,false,true,0,1,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
02f99778,Education,IN,small,2040-12-23 00:00:00.000,9718600,0,6777300,2941300,84597.598387486,105,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
c92ae5f1,Business services,US,medium,2035-09-29 00:00:00.000,82741676,0,0,0,408153.462176761,307,false,false,false,true,1,0,0,1,1,1,4,Tier 2: Moderate Propensity (Score 4)
2c8814f9,Business services,MX,small,2041-11-26 00:00:00.000,2238632,0,1797866,0,51733.508294081,88,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
ab3d8ec5,Education,US,small,2041-04-29 00:00:00.000,4018800,0,0,0,45032.856783078,52,false,false,false,true,1,1,0,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
10ecfa60,Business services,US,large,2036-06-22 00:00:00.000,133026507,0,0,0,354625.911642598,361,false,false,false,true,1,0,0,1,1,1,4,Tier 2: Moderate Propensity (Score 4)
c41d8d66,Software,CA,small,2037-07-15 00:00:00.000,856526,0,839114,0,4473.798436819,268,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
5d2447ff,Business services,US,medium,2039-06-11 00:00:00.000,1613858,0,0,0,24279.699508604,81,false,false,false,true,1,0,0,1,1,1,4,Tier 2: Moderate Propensity (Score 4)
53c83afa,Education,US,small,2041-07-15 00:00:00.000,13785150,0,0,1443250,65321.648257173,160,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
8560c796,Education,US,small,2038-02-26 00:00:00.000,3085500,0,0,0,83135.316016906,52,false,false,false,true,1,1,0,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
09e757a7,Business services,FR,small,2040-12-31 00:00:00.000,4114835,0,0,4114835,80972.972573075,84,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
32764d8e,Business services,US,small,2040-11-17 00:00:00.000,1234800,0,0,1234800,180147.170391322,5,false,false,false,true,0,1,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
c7ab7d58,Leisure,IT,small,2041-09-11 00:00:00.000,1090606,0,1049011,0,11773.480183805,90,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
5e4a8fe6,Business services,AE,small,2041-04-13 00:00:00.000,3287320,0,0,299500,84863.257919721,62,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
d16f2d4b,Ticketing & events,US,small,2036-06-04 00:00:00.000,817000,0,0,0,9136.662024131,84,false,false,false,true,1,1,0,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
312a0de4,Business services,AT,small,2039-07-01 00:00:00.000,100517,0,100517,0,2690.416314023,55,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
c2f9a71c,"Religion, politics & other memberships",AU,medium,2036-01-29 00:00:00.000,4406698,0,0,0,14360.46907667,340,false,false,false,true,1,0,0,1,1,1,4,Tier 2: Moderate Propensity (Score 4)
74d533d2,Rentals,FR,small,2041-02-19 00:00:00.000,1384372,0,1068357,0,14688.542532618,119,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
343729b7,Software,FR,small,2041-06-28 00:00:00.000,3436020,0,0,13045,8933.881367059,275,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
e9ee6601,Education,AE,small,2041-11-26 00:00:00.000,10891157,0,8576,215259,50280.393927011,197,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
9422a05c,Software,US,small,2041-11-09 00:00:00.000,337500,0,0,275000,53400.023408235,4,false,false,false,true,0,1,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
dcbfaecd,Business services,US,small,2041-03-08 00:00:00.000,3569300,0,0,0,41164.754444102,132,false,false,false,true,1,1,0,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
30aca5ff,Leisure,US,small,2039-06-14 00:00:00.000,6060200,0,0,0,15929.180077608,400,false,false,false,true,1,1,0,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
778fdd26,Business services,FR,small,2040-12-11 00:00:00.000,383721,0,266708,0,4609.633933259,55,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
14d29c35,Ticketing & events,FR,medium,2041-05-19 00:00:00.000,482547,0,0,0,5243.412847642,123,false,false,false,true,1,0,0,1,1,1,4,Tier 2: Moderate Propensity (Score 4)
12aee11a,Software,HK,small,2041-10-13 00:00:00.000,4111355,0,4111355,0,9852.014200961,239,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
2bddbebe,Software,GB,small,2033-10-31 00:00:00.000,15203891,0,6868188,0,37016.638684861,379,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
507177cc,"Religion, politics & other memberships",NO,large,2037-04-25 00:00:00.000,3213446,0,0,0,67707.468647505,57,false,false,false,true,1,0,0,1,1,1,4,Tier 2: Moderate Propensity (Score 4)
1eaae174,Software,US,small,2040-08-21 00:00:00.000,363800,0,0,9900,38513.511258395,14,false,false,false,true,0,1,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
c8708bee,Business services,US,small,2039-11-20 00:00:00.000,189877,0,189877,0,5841.181705969,77,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
284fe71a,Business services,GB,small,2041-05-16 00:00:00.000,12684048,0,4033719,0,86286.166561919,314,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
ce96e860,Leisure,FR,medium,2040-09-02 00:00:00.000,17976546,0,0,0,80508.448523229,408,false,false,false,true,1,0,0,1,1,1,4,Tier 2: Moderate Propensity (Score 4)
137225bd,Leisure,US,small,2041-10-05 00:00:00.000,9469783,0,0,127500,21172.252111557,241,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
ebf7cacc,Business services,GB,small,2040-03-01 00:00:00.000,47963825,0,0,59130,154640.328393393,213,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
be4adc0b,Ticketing & events,IT,small,2037-04-12 00:00:00.000,76309661,0,0,8399,173022.920883981,391,false,false,false,true,1,0,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
e51a114a,Business services,NO,large,2039-04-18 00:00:00.000,86121634,0,0,0,222468.903593347,331,false,false,false,true,1,0,0,1,1,1,4,Tier 2: Moderate Propensity (Score 4)
1aff42b8,Business services,US,small,2041-05-31 00:00:00.000,180000,0,0,180000,13416.407864999,5,false,false,false,true,0,1,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
8d50356b,"Religion, politics & other memberships",US,small,2034-06-02 00:00:00.000,32004500,0,0,0,272641.114740961,232,false,false,false,true,1,1,0,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
ec83423c,Business services,CA,small,2041-10-05 00:00:00.000,370000,0,0,370000,100041.657989726,3,false,false,false,true,0,1,1,1,1,0,4,Tier 2: Moderate Propensity (Score 4)
